date,location,deaths,cases
2020-06-02,Connecticut,26,539
2020-06-02,Delaware,2,107
2020-06-02,District of Columbia,2,56
2020-06-02,Florida,9,667
2020-06-02,Georgia,41,839
2020-06-02,Illinois,22,974
2020-06-02,Indiana,9,256
2020-06-02,Iowa,20,147
2020-06-02,Kansas,2,220
2020-06-02,Kentucky,8,342
2020-06-02,Louisiana,10,425
2020-06-02,Maryland,20,549
2020-06-02,Massachusetts,189,514
2020-06-02,Michigan,27,217
2020-06-02,Minnesota,10,358
2020-06-02,Mississippi,5,229
2020-06-02,Missouri,1,214
2020-06-02,New Jersey,29,473
2020-06-02,New Mexico,6,111
2020-06-02,New York,133,941
2020-06-02,North Carolina,11,639
2020-06-02,Ohio,52,471
2020-06-02,Oregon,1,59
2020-06-02,Pennsylvania,12,517
2020-06-02,South Carolina,6,287
2020-06-02,Texas,9,949
2020-06-02,Virginia,17,791
2020-06-02,Washington,5,275
2020-06-02,West Virginia,1,18
2020-06-02,Wisconsin,6,140
2020-06-02,Wyoming,1,7
2020-06-03,Alabama,7,209
2020-06-03,Arizona,25,1135
2020-06-03,Arkansas,3,375
2020-06-03,California,88,2482
2020-06-03,Colorado,16,211
2020-06-03,Connecticut,2,239
2020-06-03,Delaware,5,80
2020-06-03,District of Columbia,2,29
2020-06-03,Florida,70,617
2020-06-03,Georgia,8,305
2020-06-03,Idaho,1,94
2020-06-03,Illinois,113,1614
2020-06-03,Indiana,54,407
2020-06-03,Iowa,6,320
2020-06-03,Kansas,5,45
2020-06-03,Kentucky,3,139
2020-06-03,Louisiana,34,405
2020-06-03,Maine,5,28
2020-06-03,Maryland,45,848
2020-06-03,Massachusetts,50,454
2020-06-03,Michigan,37,312
2020-06-03,Minnesota,22,300
2020-06-03,Mississippi,28,289
2020-06-03,Missouri,10,268
2020-06-03,New Hampshire,11,64
2020-06-03,New Jersey,52,627
2020-06-03,New Mexico,5,224
2020-06-03,New York,78,1329
2020-06-03,North Carolina,13,813
2020-06-03,North Dakota,4,21
2020-06-03,Ohio,52,366
2020-06-03,Oklahoma,5,119
2020-06-03,Oregon,3,33
2020-06-03,Pennsylvania,100,579
2020-06-03,Puerto Rico,2,1
2020-06-03,South Carolina,1,271
2020-06-03,Tennessee,17,1776
2020-06-03,Texas,39,1720
2020-06-03,Virginia,15,841
2020-06-03,Washington,6,180
2020-06-03,West Virginia,2,28
2020-06-03,Wisconsin,5,374
2020-06-04,Arizona,40,1092
2020-06-04,Arkansas,6,249
2020-06-04,California,69,2159
2020-06-04,Colorado,20,272
2020-06-04,Connecticut,17,112
2020-06-04,Delaware,2,27
2020-06-04,District of Columbia,3,130
2020-06-04,Florida,36,1317
2020-06-04,Georgia,21,687
2020-06-04,Illinois,96,982
2020-06-04,Indiana,10,475
2020-06-04,Iowa,13,281
2020-06-04,Kansas,4,127
2020-06-04,Kentucky,8,225
2020-06-04,Louisiana,35,387
2020-06-04,Maine,1,41
2020-06-04,Maryland,44,807
2020-06-04,Massachusetts,67,469
2020-06-04,Michigan,18,417
2020-06-04,Minnesota,15,362
2020-06-04,Mississippi,15,281
2020-06-04,Missouri,6,243
2020-06-04,Nevada,14,93
2020-06-04,New Hampshire,9,46
2020-06-04,New Jersey,111,523
2020-06-04,New Mexico,8,116
2020-06-04,New York,54,1045
2020-06-04,North Carolina,38,1232
2020-06-04,North Dakota,1,33
2020-06-04,Ohio,41,442
2020-06-04,Oklahoma,2,113
2020-06-04,Oregon,2,64
2020-06-04,Pennsylvania,75,555
2020-06-04,Puerto Rico,2,8
2020-06-04,South Carolina,17,51
2020-06-04,Tennessee,7,491
2020-06-04,Texas,30,1540
2020-06-04,Utah,4,295
2020-06-04,Virginia,21,666
2020-06-04,Washington,6,327
2020-06-04,Wisconsin,6,483
2020-06-05,Arizona,16,530
2020-06-05,Arkansas,9,358
2020-06-05,California,70,2820
2020-06-05,Colorado,18,300
2020-06-05,Connecticut,18,148
2020-06-05,Delaware,11,34
2020-06-05,District of Columbia,2,104
2020-06-05,Florida,41,1419
2020-06-05,Georgia,26,965
2020-06-05,Illinois,115,929
2020-06-05,Indiana,24,384
2020-06-05,Iowa,9,506
2020-06-05,Kansas,1,75
2020-06-05,Kentucky,8,295
2020-06-05,Louisiana,13,429
2020-06-05,Maryland,27,876
2020-06-05,Massachusetts,49,382
2020-06-05,Michigan,26,322
2020-06-05,Minnesota,29,403
2020-06-05,Mississippi,12,238
2020-06-05,Missouri,2,288
2020-06-05,Nebraska,17,254
2020-06-05,New Hampshire,8,81
2020-06-05,New Jersey,95,462
2020-06-05,New Mexico,8,213
2020-06-05,New York,129,1048
2020-06-05,North Carolina,7,1256
2020-06-05,Ohio,40,490
2020-06-05,Oklahoma,3,102
2020-06-05,Pennsylvania,90,555
2020-06-05,South Carolina,7,56
2020-06-05,South Dakota,2,85
2020-06-05,Tennessee,13,357
2020-06-05,Texas,34,1696
2020-06-05,Virginia,17,951
2020-06-05,Washington,3,245
2020-06-05,West Virginia,1,25
2020-06-05,Wisconsin,6,492
2020-06-06,Alabama,23,648
2020-06-06,Arizona,16,1553
2020-06-06,Arkansas,1,226
2020-06-06,California,85,3589
2020-06-06,Colorado,12,255
2020-06-06,Connecticut,31,221
2020-06-06,Delaware,2,27
2020-06-06,District of Columbia,4,79
2020-06-06,Florida,53,1305
2020-06-06,Georgia,25,762
2020-06-06,Illinois,59,1156
2020-06-06,Indiana,27,482
2020-06-06,Iowa,10,348
2020-06-06,Kansas,5,139
2020-06-06,Kentucky,8,272
2020-06-06,Louisiana,29,427
2020-06-06,Maine,3,36
2020-06-06,Maryland,34,912
2020-06-06,Massachusetts,34,340
2020-06-06,Michigan,70,842
2020-06-06,Minnesota,33,707
2020-06-06,Mississippi,9,209
2020-06-06,Missouri,7,167
2020-06-06,Montana,1,2
2020-06-06,Nevada,6,180
2020-06-06,New Hampshire,5,77
2020-06-06,New Jersey,82,806
2020-06-06,New Mexico,4,319
2020-06-06,New York,27,1075
2020-06-06,North Carolina,9,1317
2020-06-06,North Dakota,5,39
2020-06-06,Ohio,17,476
2020-06-06,Oklahoma,1,100
2020-06-06,Oregon,2,96
2020-06-06,Pennsylvania,66,480
2020-06-06,Puerto Rico,1,8
2020-06-06,South Carolina,14,932
2020-06-06,Tennessee,7,474
2020-06-06,Texas,37,1944
2020-06-06,Utah,3,439
2020-06-06,Virginia,9,676
2020-06-06,Washington,11,264
2020-06-06,West Virginia,5,17
2020-06-06,Wisconsin,14,357
2020-06-07,Alabama,13,445
2020-06-07,Arizona,28,1012
2020-06-07,Arkansas,2,450
2020-06-07,California,78,2823
2020-06-07,Colorado,3,233
2020-06-07,Connecticut,17,358
2020-06-07,Delaware,2,72
2020-06-07,District of Columbia,4,70
2020-06-07,Florida,28,1270
2020-06-07,Georgia,4,738
2020-06-07,Illinois,69,975
2020-06-07,Indiana,34,419
2020-06-07,Iowa,6,324
2020-06-07,Kansas,1,55
2020-06-07,Kentucky,4,310
2020-06-07,Louisiana,13,497
2020-06-07,Maryland,38,712
2020-06-07,Massachusetts,54,152
2020-06-07,Michigan,7,93
2020-06-07,Minnesota,22,521
2020-06-07,Mississippi,8,270
2020-06-07,Missouri,8,289
2020-06-07,Nevada,1,182
2020-06-07,New Hampshire,5,66
2020-06-07,New Jersey,58,557
2020-06-07,New Mexico,5,128
2020-06-07,New York,21,1108
2020-06-07,North Carolina,13,950
2020-06-07,North Dakota,1,71
2020-06-07,Ohio,15,353
2020-06-07,Oklahoma,2,52
2020-06-07,Pennsylvania,33,690
2020-06-07,Puerto Rico,1,30
2020-06-07,South Carolina,6,80
2020-06-07,South Dakota,1,90
2020-06-07,Tennessee,9,513
2020-06-07,Texas,21,1965
2020-06-07,Utah,1,546
2020-06-07,Virginia,7,865
2020-06-07,Washington,4,449
2020-06-07,Wisconsin,3,322
2020-06-08,Alabama,3,422
2020-06-08,Arizona,8,1538
2020-06-08,California,25,2051
2020-06-08,Connecticut,16,150
2020-06-08,Delaware,8,97
2020-06-08,District of Columbia,6,63
2020-06-08,Florida,12,1180
2020-06-08,Georgia,2,539
2020-06-08,Illinois,40,867
2020-06-08,Indiana,11,400
2020-06-08,Iowa,6,234
2020-06-08,Louisiana,11,330
2020-06-08,Maine,1,46
2020-06-08,Maryland,9,491
2020-06-08,Massachusetts,27,154
2020-06-08,Michigan,11,55
2020-06-08,Minnesota,16,385
2020-06-08,Mississippi,6,231
2020-06-08,Missouri,2,90
2020-06-08,Nevada,1,178
2020-06-08,New Hampshire,3,24
2020-06-08,New Jersey,71,271
2020-06-08,New Mexico,4,140
2020-06-08,New York,85,781
2020-06-08,North Carolina,4,1113
2020-06-08,Ohio,7,365
2020-06-08,Oklahoma,1,91
2020-06-08,Oregon,2,92
2020-06-08,Pennsylvania,12,403
2020-06-08,South Carolina,1,764
2020-06-08,Tennessee,1,316
2020-06-08,Texas,9,914
2020-06-08,Virginia,11,1284
2020-06-08,Washington,4,287
2020-06-08,Wisconsin,5,264
2020-06-09,Alabama,26,491
2020-06-09,Arizona,2,689
2020-06-09,Arkansas,1,314
2020-06-09,California,25,3159
2020-06-09,Colorado,16,182
2020-06-09,Connecticut,13,124
2020-06-09,District of Columbia,2,57
2020-06-09,Florida,12,966
2020-06-09,Georgia,28,599
2020-06-09,Illinois,20,658
2020-06-09,Indiana,13,226
2020-06-09,Iowa,12,295
2020-06-09,Kansas,3,138
2020-06-09,Kentucky,2,189
2020-06-09,Louisiana,8,234
2020-06-09,Maryland,27,431
2020-06-09,Massachusetts,37,365
2020-06-09,Michigan,15,135
2020-06-09,Minnesota,11,338
2020-06-09,Mississippi,20,498
2020-06-09,Missouri,4,223
2020-06-09,Nebraska,1,122
2020-06-09,Nevada,4,147
2020-06-09,New Jersey,39,333
2020-06-09,New Mexico,4,122
2020-06-09,New York,61,702
2020-06-09,North Carolina,9,830
2020-06-09,Ohio,27,361
2020-06-09,Oregon,1,260
2020-06-09,Pennsylvania,10,431
2020-06-09,South Carolina,11,498
2020-06-09,Tennessee,3,512
2020-06-09,Texas,14,1005
2020-06-09,Utah,3,256
2020-06-09,Virginia,5,570
2020-06-09,Washington,4,312
2020-06-09,Wisconsin,4,203
2020-06-10,Alabama,11,566
2020-06-10,Alaska,1,13
2020-06-10,Arizona,23,618
2020-06-10,Arkansas,6,340
2020-06-10,California,88,2865
2020-06-10,Colorado,10,164
2020-06-10,Connecticut,13,87
2020-06-10,Delaware,12,48
2020-06-10,District of Columbia,4,85
2020-06-10,Florida,53,1096
2020-06-10,Georgia,77,752
2020-06-10,Idaho,2,32
2020-06-10,Illinois,94,797
2020-06-10,Indiana,23,410
2020-06-10,Iowa,9,230
2020-06-10,Kansas,1,65
2020-06-10,Kentucky,5,231
2020-06-10,Louisiana,13,562
2020-06-10,Maine,1,18
2020-06-10,Maryland,35,500
2020-06-10,Massachusetts,55,351
2020-06-10,Michigan,9,63
2020-06-10,Minnesota,20,299
2020-06-10,Mississippi,10,355
2020-06-10,Missouri,8,211
2020-06-10,Nebraska,1,132
2020-06-10,Nevada,4,229
2020-06-10,New Jersey,93,299
2020-06-10,New Mexico,4,43
2020-06-10,New York,40,683
2020-06-10,North Carolina,27,864
2020-06-10,Ohio,17,325
2020-06-10,Oklahoma,6,158
2020-06-10,Oregon,5,66
2020-06-10,Pennsylvania,61,531
2020-06-10,South Carolina,11,428
2020-06-10,South Dakota,3,52
2020-06-10,Tennessee,14,570
2020-06-10,Texas,19,1791
2020-06-10,Utah,3,237
2020-06-10,Virginia,19,487
2020-06-10,Washington,15,313
2020-06-10,Wisconsin,5,270
2020-06-11,Alabama,15,825
2020-06-11,Arizona,25,1556
2020-06-11,Arkansas,4,288
2020-06-11,California,109,3034
2020-06-11,Colorado,19,152
2020-06-11,Connecticut,23,168
2020-06-11,Delaware,3,36
2020-06-11,District of Columbia,4,63
2020-06-11,Florida,36,1371
2020-06-11,Georgia,44,731
2020-06-11,Illinois,77,625
2020-06-11,Indiana,16,304
2020-06-11,Iowa,5,389
2020-06-11,Kansas,3,141
2020-06-11,Kentucky,7,176
2020-06-11,Louisiana,11,418
2020-06-11,Maryland,33,561
2020-06-11,Massachusetts,46,266
2020-06-11,Michigan,1,15
2020-06-11,Minnesota,39,346
2020-06-11,Mississippi,21,360
2020-06-11,Missouri,3,188
2020-06-11,Nebraska,2,140
2020-06-11,Nevada,3,173
2020-06-11,New Hampshire,15,99
2020-06-11,New Jersey,76,550
2020-06-11,New Mexico,6,145
2020-06-11,New York,63,674
2020-06-11,North Carolina,22,1277
2020-06-11,North Dakota,1,40
2020-06-11,Ohio,36,413
2020-06-11,Oklahoma,2,120
2020-06-11,Pennsylvania,48,446
2020-06-11,Puerto Rico,1,15
2020-06-11,South Carolina,7,531
2020-06-11,South Dakota,1,81
2020-06-11,Tennessee,2,355
2020-06-11,Texas,37,2564
2020-06-11,Utah,1,305
2020-06-11,Virginia,18,439
2020-06-11,West Virginia,1,25
2020-06-11,Wisconsin,12,285
2020-06-11,Wyoming,1,10
2020-06-12,Alabama,11,711
2020-06-12,Arizona,34,1415
2020-06-12,Arkansas,6,448
2020-06-12,California,80,3724
2020-06-12,Colorado,10,148
2020-06-12,Connecticut,26,114
2020-06-12,Delaware,1,50
2020-06-12,District of Columbia,3,52
2020-06-12,Florida,47,1698
2020-06-12,Georgia,46,993
2020-06-12,Illinois,90,766
2020-06-12,Indiana,25,411
2020-06-12,Iowa,9,347
2020-06-12,Kansas,3,73
2020-06-12,Kentucky,9,62
2020-06-12,Louisiana,19,442
2020-06-12,Maryland,31,732
2020-06-12,Massachusetts,38,239
2020-06-12,Michigan,33,267
2020-06-12,Minnesota,13,447
2020-06-12,Nebraska,21,257
2020-06-12,Nevada,10,255
2020-06-12,New Hampshire,7,31
2020-06-12,New Jersey,67,470
2020-06-12,New Mexico,10,117
2020-06-12,New York,14,736
2020-06-12,North Carolina,16,1630
2020-06-12,North Dakota,1,39
2020-06-12,Ohio,33,429
2020-06-12,Oklahoma,2,143
2020-06-12,Oregon,2,177
2020-06-12,Pennsylvania,51,532
2020-06-12,Puerto Rico,1,1
2020-06-12,South Carolina,13,682
2020-06-12,South Dakota,4,61
2020-06-12,Tennessee,4,410
2020-06-12,Texas,31,1883
2020-06-12,Utah,3,388
2020-06-12,Virginia,6,470
2020-06-12,Washington,18,425
2020-06-12,West Virginia,1,23
2020-06-12,Wisconsin,5,333
2020-06-13,Alabama,14,1035
2020-06-13,Alaska,1,21
2020-06-13,Arizona,21,1772
2020-06-13,Arkansas,5,731
2020-06-13,California,44,3220
2020-06-13,Connecticut,13,228
2020-06-13,District of Columbia,4,65
2020-06-13,Florida,29,1902
2020-06-13,Georgia,43,810
2020-06-13,Idaho,2,93
2020-06-13,Illinois,75,595
2020-06-13,Indiana,16,398
2020-06-13,Iowa,4,377
2020-06-13,Kentucky,4,221
2020-06-13,Louisiana,9,523
2020-06-13,Maryland,25,416
2020-06-13,Massachusetts,46,263
2020-06-13,Michigan,5,223
2020-06-13,Minnesota,25,479
2020-06-13,Mississippi,13,608
2020-06-13,Missouri,16,51
2020-06-13,Nebraska,3,207
2020-06-13,Nevada,2,231
2020-06-13,New Hampshire,7,42
2020-06-13,New Jersey,50,348
2020-06-13,New York,150,822
2020-06-13,North Carolina,15,1497
2020-06-13,Ohio,18,420
2020-06-13,Oklahoma,2,223
2020-06-13,Oregon,2,140
2020-06-13,Pennsylvania,49,633
2020-06-13,Puerto Rico,2,52
2020-06-13,South Carolina,5,729
2020-06-13,South Dakota,1,77
2020-06-13,Tennessee,25,778
2020-06-13,Texas,33,2274
2020-06-13,Utah,8,325
2020-06-13,Virginia,14,564
2020-06-13,Washington,10,392
2020-06-13,West Virginia,2,32
2020-06-13,Wisconsin,8,320
2020-06-14,Alabama,4,959
2020-06-14,Arizona,33,1621
2020-06-14,Arkansas,1,548
2020-06-14,California,98,3375
2020-06-14,Colorado,15,195
2020-06-14,Connecticut,27,305
2020-06-14,Delaware,5,56
2020-06-14,District of Columbia,5,55
2020-06-14,Florida,48,2581
2020-06-14,Georgia,29,1021
2020-06-14,Illinois,29,673
2020-06-14,Indiana,17,397
2020-06-14,Iowa,6,367
2020-06-14,Kansas,2,47
2020-06-14,Kentucky,2,279
2020-06-14,Louisiana,8,1288
2020-06-14,Maryland,26,692
2020-06-14,Massachusetts,38,105
2020-06-14,Michigan,23,164
2020-06-14,Minnesota,9,377
2020-06-14,Mississippi,8,257
2020-06-14,Missouri,6,235
2020-06-14,Nevada,1,293
2020-06-14,New Hampshire,3,48
2020-06-14,New Jersey,135,441
2020-06-14,New Mexico,11,95
2020-06-14,New York,14,916
2020-06-14,North Carolina,6,1363
2020-06-14,Ohio,46,427
2020-06-14,Pennsylvania,49,463
2020-06-14,South Carolina,6,785
2020-06-14,South Dakota,1,91
2020-06-14,Tennessee,6,431
2020-06-14,Texas,25,2060
2020-06-14,Virginia,7,658
2020-06-14,Washington,9,367
2020-06-14,Wisconsin,5,272
2020-06-15,Arizona,2,1046
2020-06-15,Arkansas,2,406
2020-06-15,California,23,2315
2020-06-15,Colorado,1,113
2020-06-15,Connecticut,15,94
2020-06-15,Delaware,3,35
2020-06-15,District of Columbia,4,58
2020-06-15,Florida,6,2016
2020-06-15,Georgia,4,877
2020-06-15,Illinois,19,672
2020-06-15,Indiana,9,366
2020-06-15,Iowa,2,209
2020-06-15,Louisiana,10,336
2020-06-15,Maryland,13,396
2020-06-15,Massachusetts,48,84
2020-06-15,Michigan,3,218
2020-06-15,Minnesota,15,299
2020-06-15,Mississippi,2,168
2020-06-15,Missouri,2,30
2020-06-15,Montana,1,13
2020-06-15,Nevada,1,204
2020-06-15,New Hampshire,2,19
2020-06-15,New Jersey,39,276
2020-06-15,New Mexico,4,102
2020-06-15,New York,27,694
2020-06-15,North Carolina,5,1091
2020-06-15,Ohio,3,297
2020-06-15,Oregon,3,259
2020-06-15,Pennsylvania,4,259
2020-06-15,Puerto Rico,1,11
2020-06-15,South Carolina,1,840
2020-06-15,Tennessee,2,794
2020-06-15,Texas,22,1556
2020-06-15,Virginia,5,637
2020-06-15,Washington,4,296
2020-06-15,Wisconsin,6,240
2020-06-16,Alabama,1,303
2020-06-16,Arizona,12,1138
2020-06-16,Arkansas,3,416
2020-06-16,California,15,3377
2020-06-16,Colorado,7,169
2020-06-16,Connecticut,3,147
2020-06-16,Delaware,1,76
2020-06-16,Florida,7,1758
2020-06-16,Georgia,43,733
2020-06-16,Illinois,18,473
2020-06-16,Indiana,11,521
2020-06-16,Iowa,6,156
2020-06-16,Kansas,1,218
2020-06-16,Kentucky,6,202
2020-06-16,Louisiana,4,553
2020-06-16,Maine,1,17
2020-06-16,Maryland,8,331
2020-06-16,Massachusetts,23,239
2020-06-16,Michigan,2,31
2020-06-16,Minnesota,6,222
2020-06-16,Mississippi,4,283
2020-06-16,Missouri,2,349
2020-06-16,Nebraska,5,121
2020-06-16,Nevada,2,114
2020-06-16,New Jersey,50,222
2020-06-16,New Mexico,5,122
2020-06-16,New York,33,620
2020-06-16,North Carolina,8,962
2020-06-16,Ohio,16,428
2020-06-16,Oregon,4,184
2020-06-16,Pennsylvania,28,386
2020-06-16,South Carolina,2,583
2020-06-16,Tennessee,8,661
2020-06-16,Texas,17,1646
2020-06-16,Utah,4,295
2020-06-16,Virginia,6,380
2020-06-16,Washington,3,324
2020-06-16,Wisconsin,8,174
2020-06-17,Alabama,11,549
2020-06-17,Arizona,25,2341
2020-06-17,Arkansas,6,274
2020-06-17,California,86,3235
2020-06-17,Colorado,12,143
2020-06-17,Connecticut,6,114
2020-06-17,Delaware,1,63
2020-06-17,District of Columbia,5,19
2020-06-17,Florida,55,2783
2020-06-17,Georgia,35,664
2020-06-17,Idaho,1,63
2020-06-17,Illinois,72,623
2020-06-17,Indiana,14,356
2020-06-17,Iowa,7,97
2020-06-17,Louisiana,24,534
2020-06-17,Maryland,35,377
2020-06-17,Massachusetts,18,210
2020-06-17,Michigan,16,184
2020-06-17,Minnesota,9,189
2020-06-17,Mississippi,20,353
2020-06-17,Missouri,4,246
2020-06-17,Nebraska,11,187
2020-06-17,Nevada,2,368
2020-06-17,New Hampshire,6,19
2020-06-17,New Jersey,86,323
2020-06-17,New Mexico,7,88
2020-06-17,New York,50,631
2020-06-17,North Carolina,29,868
2020-06-17,Ohio,24,434
2020-06-17,Oklahoma,4,228
2020-06-17,Oregon,2,278
2020-06-17,Pennsylvania,33,389
2020-06-17,South Carolina,5,612
2020-06-17,South Dakota,2,38
2020-06-17,Tennessee,11,747
2020-06-17,Texas,50,3404
2020-06-17,Utah,2,329
2020-06-17,Virginia,18,445
2020-06-17,Washington,11,373
2020-06-17,Wisconsin,6,266
2020-06-18,Alabama,5,907
2020-06-18,Arizona,21,1752
2020-06-18,Arkansas,9,415
2020-06-18,California,71,3837
2020-06-18,Colorado,14,229
2020-06-18,Connecticut,9,80
2020-06-18,Delaware,2,41
2020-06-18,District of Columbia,3,29
2020-06-18,Florida,25,2610
2020-06-18,Georgia,46,952
2020-06-18,Illinois,87,546
2020-06-18,Indiana,28,227
2020-06-18,Iowa,10,281
2020-06-18,Kansas,1,233
2020-06-18,Kentucky,13,348
2020-06-18,Louisiana,20,928
2020-06-18,Maine,1,17
2020-06-18,Maryland,14,560
2020-06-18,Massachusetts,69,259
2020-06-18,Michigan,2,228
2020-06-18,Minnesota,13,414
2020-06-18,Mississippi,23,489
2020-06-18,Missouri,19,212
2020-06-18,Montana,1,16
2020-06-18,Nebraska,3,193
2020-06-18,Nevada,6,171
2020-06-18,New Hampshire,4,72
2020-06-18,New Jersey,43,277
2020-06-18,New Mexico,5,132
2020-06-18,New York,18,567
2020-06-18,North Carolina,12,1379
2020-06-18,Ohio,12,412
2020-06-18,Oklahoma,1,259
2020-06-18,Oregon,1,120
2020-06-18,Pennsylvania,43,311
2020-06-18,South Carolina,10,566
2020-06-18,South Dakota,1,84
2020-06-18,Tennessee,5,363
2020-06-18,Texas,40,4258
2020-06-18,Utah,4,407
2020-06-18,Virginia,13,444
2020-06-18,Wisconsin,9,258
2020-06-19,Alabama,20,735
2020-06-19,Arizona,34,2508
2020-06-19,Arkansas,11,322
2020-06-19,California,84,4335
2020-06-19,Colorado,7,230
2020-06-19,Connecticut,7,11
2020-06-19,Delaware,5,55
2020-06-19,District of Columbia,4,56
2020-06-19,Florida,43,3207
2020-06-19,Georgia,30,882
2020-06-19,Idaho,1,111
2020-06-19,Illinois,52,593
2020-06-19,Indiana,16,425
2020-06-19,Iowa,5,401
2020-06-19,Kansas,4,109
2020-06-19,Kentucky,2,202
2020-06-19,Maryland,20,260
2020-06-19,Massachusetts,36,261
2020-06-19,Michigan,25,301
2020-06-19,Minnesota,19,379
2020-06-19,Missouri,36,302
2020-06-19,Nebraska,5,183
2020-06-19,Nevada,2,315
2020-06-19,New Hampshire,1,14
2020-06-19,New Jersey,35,404
2020-06-19,New Mexico,4,88
2020-06-19,New York,32,618
2020-06-19,North Carolina,7,1619
2020-06-19,North Dakota,1,27
2020-06-19,Ohio,22,700
2020-06-19,Oklahoma,2,451
2020-06-19,Oregon,4,148
2020-06-19,Pennsylvania,42,394
2020-06-19,Rhode Island,2,56
2020-06-19,South Carolina,4,977
2020-06-19,Tennessee,10,656
2020-06-19,Texas,44,3492
2020-06-19,Utah,3,495
2020-06-19,Vermont,1,5
2020-06-19,Virginia,3,463
2020-06-19,Washington,19,408
2020-06-19,Wisconsin,4,420
2020-06-20,Alabama,12,549
2020-06-20,Arizona,38,3465
2020-06-20,Arkansas,6,703
2020-06-20,California,71,3729
2020-06-20,Colorado,5,286
2020-06-20,Connecticut,12,117
2020-06-20,Delaware,2,112
2020-06-20,District of Columbia,3,49
2020-06-20,Florida,43,3822
2020-06-20,Georgia,31,1097
2020-06-20,Illinois,43,692
2020-06-20,Indiana,25,308
2020-06-20,Iowa,1,413
2020-06-20,Kansas,3,268
2020-06-20,Kentucky,2,257
2020-06-20,Maryland,14,319
2020-06-20,Massachusetts,30,180
2020-06-20,Michigan,6,299
2020-06-20,Minnesota,17,356
2020-06-20,Missouri,13,296
2020-06-20,Nebraska,5,174
2020-06-20,Nevada,4,355
2020-06-20,New Hampshire,6,36
2020-06-20,New Jersey,33,389
2020-06-20,New Mexico,8,107
2020-06-20,New York,19,796
2020-06-20,North Carolina,14,1496
2020-06-20,North Dakota,1,33
2020-06-20,Ohio,34,609
2020-06-20,Oklahoma,1,352
2020-06-20,Oregon,1,206
2020-06-20,Pennsylvania,38,516
2020-06-20,Rhode Island,9,68
2020-06-20,South Carolina,18,1075
2020-06-20,South Dakota,3,49
2020-06-20,Tennessee,7,1247
2020-06-20,Texas,29,4119
2020-06-20,Utah,3,586
2020-06-20,Virginia,16,555
2020-06-20,Washington,10,409
2020-06-20,Wisconsin,2,278
2020-06-20,Wyoming,2,29
2020-06-21,Alabama,16,458
2020-06-21,Arizona,25,3217
2020-06-21,Arkansas,10,511
2020-06-21,California,68,4381
2020-06-21,Colorado,4,161
2020-06-21,Connecticut,13,158
2020-06-21,Delaware,1,70
2020-06-21,District of Columbia,1,32
2020-06-21,Florida,40,4049
2020-06-21,Georgia,6,1800
2020-06-21,Illinois,45,634
2020-06-21,Indiana,20,315
2020-06-21,Kansas,2,76
2020-06-21,Kentucky,2,176
2020-06-21,Louisiana,20,870
2020-06-21,Maryland,22,408
2020-06-21,Massachusetts,28,97
2020-06-21,Michigan,20,448
2020-06-21,Minnesota,11,436
2020-06-21,Missouri,10,390
2020-06-21,Nevada,7,452
2020-06-21,New Hampshire,2,32
2020-06-21,New Jersey,23,338
2020-06-21,New Mexico,2,170
2020-06-21,New York,70,716
2020-06-21,North Carolina,13,1299
2020-06-21,Ohio,30,530
2020-06-21,Oklahoma,1,331
2020-06-21,Oregon,1,178
2020-06-21,Pennsylvania,20,391
2020-06-21,South Carolina,5,1148
2020-06-21,Tennessee,9,429
2020-06-21,Texas,27,4173
2020-06-21,Virginia,5,650
2020-06-21,Washington,10,624
2020-06-21,Wisconsin,3,385
2020-06-22,Alabama,1,439
2020-06-22,Arizona,3,2464
2020-06-22,Arkansas,1,419
2020-06-22,California,21,3414
2020-06-22,Connecticut,9,40
2020-06-22,Delaware,1,94
2020-06-22,District of Columbia,2,36
